id,year,longroup,latgroup,association,v_nb_calee_nulles,v_nb_calee_pos,Institute
1,2017,3.375,-20.875,FAD,0,1,IEO
2,2017,7.625,-20.625,FAD,0,1,IEO
3,2017,8.125,-20.125,FAD,0,2,IEO
4,2017,4.375,-19.875,FAD,0,1,IEO
5,2017,7.625,-19.875,FAD,0,2,IEO
6,2017,7.125,-19.375,FAD,0,1,IEO
7,2017,6.125,-19.125,FAD,0,1,IEO
8,2017,6.375,-19.125,FAD,0,1,IEO
9,2017,3.375,-18.875,FAD,0,1,IEO
10,2017,7.125,-18.625,FAD,0,1,IEO
11,2017,8.125,-18.625,FAD,0,1,IEO
12,2017,8.375,-18.625,FAD,0,1,IEO
13,2017,-0.875,-18.375,FAD,0,1,IEO
14,2017,3.625,-18.375,FAD,0,1,IEO
15,2017,7.875,-18.375,FAD,0,1,IEO
16,2017,-0.375,-18.125,FAD,0,1,IEO
17,2017,2.125,-18.125,FAD,0,3,IEO
18,2017,4.875,-18.125,FAD,0,1,IEO
19,2017,7.875,-18.125,FAD,0,1,IEO
20,2017,-2.375,-17.875,FAD,0,1,IEO
21,2017,2.625,-17.875,FAD,0,1,IEO
22,2017,0.625,-17.625,FAD,0,1,IEO
23,2017,2.125,-17.625,FAD,0,1,IEO
24,2017,2.625,-17.625,FAD,0,1,IEO
25,2017,3.625,-17.625,FAD,0,1,IEO
26,2017,7.625,-17.625,FAD,0,1,IEO
27,2017,8.125,-17.625,FAD,0,1,IEO
28,2017,-0.375,-17.375,FAD,0,1,IEO
29,2017,5.125,-17.375,FAD,0,1,IEO
30,2017,7.375,-17.375,FAD,0,1,IEO
31,2017,7.875,-17.375,FAD,0,2,IEO
32,2017,8.125,-17.375,FAD,0,1,IEO
33,2017,2.625,-17.125,FAD,0,1,IEO
34,2017,3.125,-17.125,FAD,0,1,IEO
35,2017,7.875,-17.125,FAD,0,1,IEO
36,2017,2.625,-16.875,FAD,0,1,IEO
37,2017,8.125,-16.875,FAD,0,1,IEO
38,2017,8.875,-16.875,FAD,0,1,IEO
39,2017,9.375,-16.875,FAD,0,1,IEO
40,2017,10.125,-16.875,FAD,0,1,IEO
41,2017,10.875,-16.875,FAD,0,1,IEO
42,2017,8.125,-16.625,FAD,0,1,IEO
43,2017,8.375,-16.625,FAD,0,1,IEO
44,2017,8.875,-16.625,FAD,0,1,IEO
45,2017,9.125,-16.625,FAD,0,1,IEO
46,2017,10.125,-16.625,FAD,0,1,IEO
47,2017,10.375,-16.625,FAD,0,1,IEO
48,2017,10.625,-16.625,FAD,0,1,IEO
49,2017,10.875,-16.625,FAD,0,1,IEO
50,2017,11.125,-16.625,FAD,0,2,IEO
51,2017,9.875,-16.375,FAD,0,2,IEO
52,2017,10.375,-16.375,FAD,0,1,IEO
53,2017,10.625,-16.375,FAD,0,1,IEO
54,2017,7.125,-16.125,FAD,0,1,IEO
55,2017,11.375,-16.125,FAD,0,1,IEO
56,2017,10.875,-15.875,FAD,0,1,IEO
57,2017,11.375,-15.875,FAD,0,1,IEO
58,2017,-0.125,-15.625,FAD,0,1,IEO
59,2017,9.125,-15.625,FAD,0,1,IEO
60,2017,10.125,-15.625,FAD,0,1,IEO
61,2017,10.375,-15.625,FAD,0,2,IEO
62,2017,11.125,-15.625,FAD,0,1,IEO
63,2017,11.375,-15.625,FAD,0,1,IEO
64,2017,-0.625,-15.375,FAD,0,1,IEO
65,2017,2.875,-15.375,FAD,0,1,IEO
66,2017,4.125,-15.375,FAD,0,1,IEO
67,2017,10.125,-15.375,FAD,0,2,IEO
68,2017,10.625,-15.375,FAD,0,2,IEO
69,2017,11.125,-15.375,FAD,0,1,IEO
70,2017,0.875,-15.125,FAD,0,1,IEO
71,2017,10.875,-15.125,FAD,0,1,IEO
72,2017,11.125,-15.125,FAD,0,1,IEO
73,2017,10.375,-14.875,FAD,0,1,IEO
74,2017,11.375,-14.875,FAD,0,1,IEO
75,2017,5.625,-14.625,FAD,0,1,IEO
76,2017,9.125,-14.625,FAD,0,1,IEO
77,2017,9.375,-14.625,FAD,0,1,IEO
78,2017,10.375,-14.625,FAD,0,1,IEO
79,2017,11.375,-14.625,FAD,0,1,IEO
80,2017,9.625,-14.375,FAD,0,1,IEO
81,2017,9.875,-14.375,FAD,0,1,IEO
82,2017,10.375,-14.375,FAD,0,1,IEO
83,2017,10.625,-14.375,FAD,0,1,IEO
84,2017,11.375,-14.375,FAD,0,2,IEO
85,2017,11.125,-14.125,FAD,0,1,IEO
86,2017,11.375,-14.125,FAD,0,3,IEO
87,2017,11.625,-14.125,FAD,0,1,IEO
88,2017,-19.375,-13.875,FAD,0,1,IEO
89,2017,7.875,-13.875,FAD,0,1,IEO
90,2017,11.875,-13.875,FAD,0,2,IEO
91,2017,8.125,-13.625,FAD,0,1,IEO
92,2017,9.125,-13.625,FAD,0,1,IEO
93,2017,10.875,-13.625,FAD,0,2,IEO
94,2017,11.125,-13.625,FAD,0,1,IEO
95,2017,12.125,-13.625,FAD,0,1,IEO
96,2017,-0.375,-13.375,FAD,0,1,IEO
97,2017,3.375,-13.375,FAD,0,1,IEO
98,2017,5.875,-13.375,FAD,0,1,IEO
99,2017,8.125,-13.375,FAD,0,1,IEO
100,2017,8.625,-13.375,FAD,0,1,IEO
101,2017,9.125,-13.375,FAD,0,1,IEO
102,2017,11.375,-13.375,FAD,0,3,IEO
103,2017,11.625,-13.375,FAD,0,4,IEO
104,2017,11.875,-13.375,FAD,0,1,IEO
105,2017,8.375,-13.125,FAD,0,1,IEO
106,2017,8.875,-13.125,FAD,0,1,IEO
107,2017,10.125,-13.125,FAD,0,1,IEO
108,2017,10.625,-13.125,FAD,0,2,IEO
109,2017,10.875,-13.125,FAD,0,1,IEO
110,2017,11.125,-13.125,FAD,0,2,IEO
111,2017,11.375,-13.125,FAD,0,1,IEO
112,2017,11.625,-13.125,FAD,0,1,IEO
113,2017,12.125,-13.125,FAD,0,1,IEO
114,2017,4.875,-12.875,FAD,0,1,IEO
115,2017,10.625,-12.875,FAD,0,1,IEO
116,2017,11.375,-12.875,FAD,0,1,IEO
117,2017,11.625,-12.875,FAD,0,1,IEO
118,2017,12.375,-12.875,FAD,0,2,IEO
119,2017,0.375,-12.625,FAD,0,1,IEO
120,2017,7.875,-12.625,FAD,0,1,IEO
121,2017,10.625,-12.625,FAD,0,2,IEO
122,2017,11.125,-12.625,FAD,0,2,IEO
123,2017,11.375,-12.625,FAD,0,1,IEO
124,2017,11.625,-12.625,FAD,0,1,IEO
125,2017,11.875,-12.625,FAD,0,1,IEO
126,2017,12.125,-12.625,FAD,0,5,IEO
127,2017,12.375,-12.625,FAD,0,2,IEO
128,2017,-0.375,-12.375,FAD,0,1,IEO
129,2017,5.625,-12.375,FAD,0,1,IEO
130,2017,10.625,-12.375,FAD,0,2,IEO
131,2017,11.375,-12.375,FAD,0,1,IEO
132,2017,11.625,-12.375,FAD,0,1,IEO
133,2017,11.875,-12.375,FAD,0,3,IEO
134,2017,12.125,-12.375,FAD,0,2,IEO
135,2017,12.625,-12.375,FAD,0,1,IEO
136,2017,11.875,-12.125,FAD,0,1,IEO
137,2017,12.125,-12.125,FAD,0,3,IEO
138,2017,12.375,-12.125,FAD,0,3,IEO
139,2017,12.625,-12.125,FAD,0,2,IEO
140,2017,12.875,-12.125,FAD,0,1,IEO
141,2017,13.125,-12.125,FAD,0,1,IEO
142,2017,6.625,-11.875,FAD,0,1,IEO
143,2017,8.625,-11.875,FAD,0,1,IEO
144,2017,9.625,-11.875,FAD,0,2,IEO
145,2017,10.125,-11.875,FAD,0,2,IEO
146,2017,10.875,-11.875,FAD,0,1,IEO
147,2017,11.875,-11.875,FAD,0,2,IEO
148,2017,12.125,-11.875,FAD,0,2,IEO
149,2017,12.625,-11.875,FAD,0,3,IEO
150,2017,12.875,-11.875,FAD,0,2,IEO
151,2017,3.375,-11.625,FAD,0,1,IEO
152,2017,6.625,-11.625,FAD,0,1,IEO
153,2017,10.875,-11.625,FAD,0,1,IEO
154,2017,11.625,-11.625,FAD,0,1,IEO
155,2017,12.125,-11.625,FAD,0,2,IEO
156,2017,12.375,-11.625,FAD,0,4,IEO
157,2017,12.625,-11.625,FAD,0,5,IEO
158,2017,12.875,-11.625,FAD,0,1,IEO
159,2017,13.125,-11.625,FAD,0,6,IEO
160,2017,13.375,-11.625,FAD,0,1,IEO
161,2017,6.625,-11.375,FAD,0,1,IEO
162,2017,9.875,-11.375,FAD,0,1,IEO
163,2017,10.625,-11.375,FAD,0,2,IEO
164,2017,12.125,-11.375,FAD,0,1,IEO
165,2017,12.375,-11.375,FAD,0,3,IEO
166,2017,12.875,-11.375,FAD,0,2,IEO
167,2017,13.125,-11.375,FAD,0,4,IEO
168,2017,9.375,-11.125,FAD,0,1,IEO
169,2017,11.125,-11.125,FAD,0,1,IEO
170,2017,11.875,-11.125,FAD,0,1,IEO
171,2017,12.125,-11.125,FAD,0,2,IEO
172,2017,12.375,-11.125,FAD,0,1,IEO
173,2017,12.625,-11.125,FAD,0,4,IEO
174,2017,12.875,-11.125,FAD,0,1,IEO
175,2017,5.875,-10.875,FAD,0,1,IEO
176,2017,9.125,-10.875,FAD,0,1,IEO
177,2017,10.125,-10.875,FAD,0,1,IEO
178,2017,10.375,-10.875,FAD,0,1,IEO
179,2017,11.375,-10.875,FAD,0,1,IEO
180,2017,11.625,-10.875,FAD,0,2,IEO
181,2017,11.875,-10.875,FAD,0,1,IEO
182,2017,12.125,-10.875,FAD,0,4,IEO
183,2017,12.375,-10.875,FAD,0,3,IEO
184,2017,12.625,-10.875,FAD,0,2,IEO
185,2017,13.125,-10.875,FAD,0,3,IEO
186,2017,8.875,-10.625,FAD,1,0,IEO
187,2017,10.875,-10.625,FAD,0,1,IEO
188,2017,11.125,-10.625,FAD,0,1,IEO
189,2017,11.375,-10.625,FAD,0,1,IEO
190,2017,11.625,-10.625,FAD,0,4,IEO
191,2017,11.875,-10.625,FAD,0,3,IEO
192,2017,12.125,-10.625,FAD,0,1,IEO
193,2017,12.375,-10.625,FAD,0,5,IEO
194,2017,12.625,-10.625,FAD,0,1,IEO
195,2017,13.125,-10.625,FAD,0,1,IEO
196,2017,-1.375,-10.375,FAD,0,1,IEO
197,2017,7.125,-10.375,FAD,0,1,IEO
198,2017,7.625,-10.375,FAD,0,1,IEO
199,2017,10.625,-10.375,FAD,0,1,IEO
200,2017,11.125,-10.375,FAD,0,2,IEO
201,2017,11.375,-10.375,FAD,0,2,IEO
202,2017,11.625,-10.375,FAD,0,4,IEO
203,2017,11.875,-10.375,FAD,0,1,IEO
204,2017,12.375,-10.375,FAD,0,2,IEO
205,2017,12.625,-10.375,FAD,0,1,IEO
206,2017,-2.125,-10.125,FAD,0,1,IEO
207,2017,-0.875,-10.125,FAD,0,1,IEO
208,2017,9.625,-10.125,FAD,0,1,IEO
209,2017,9.875,-10.125,FAD,0,1,IEO
210,2017,10.125,-10.125,FAD,0,1,IEO
211,2017,10.625,-10.125,FAD,0,2,IEO
212,2017,11.375,-10.125,FAD,0,4,IEO
213,2017,11.875,-10.125,FAD,0,2,IEO
214,2017,12.625,-10.125,FAD,0,1,IEO
215,2017,12.875,-10.125,FAD,0,3,IEO
216,2017,5.625,-9.875,FAD,0,2,IEO
217,2017,6.375,-9.875,FAD,0,1,IEO
218,2017,8.125,-9.875,FAD,0,1,IEO
219,2017,8.625,-9.875,FAD,0,2,IEO
220,2017,10.125,-9.875,FAD,0,3,IEO
221,2017,11.125,-9.875,FAD,0,1,IEO
222,2017,12.125,-9.875,FAD,0,2,IEO
223,2017,12.375,-9.875,FAD,0,6,IEO
224,2017,12.625,-9.875,FAD,0,4,IEO
225,2017,2.375,-9.625,FAD,0,1,IEO
226,2017,8.625,-9.625,FAD,0,1,IEO
227,2017,9.375,-9.625,FAD,1,0,IEO
228,2017,10.875,-9.625,FAD,0,1,IEO
229,2017,11.625,-9.625,FAD,0,1,IEO
230,2017,12.125,-9.625,FAD,0,1,IEO
231,2017,12.375,-9.625,FAD,0,6,IEO
232,2017,12.625,-9.625,FAD,0,2,IEO
233,2017,-2.625,-9.375,FAD,0,1,IEO
234,2017,-1.875,-9.375,FAD,0,1,IEO
235,2017,-0.625,-9.375,FAD,0,1,IEO
236,2017,2.125,-9.375,FAD,0,1,IEO
237,2017,8.375,-9.375,FAD,0,1,IEO
238,2017,9.375,-9.375,FAD,0,1,IEO
239,2017,9.625,-9.375,FAD,0,2,IEO
240,2017,11.125,-9.375,FAD,0,1,IEO
241,2017,11.625,-9.375,FAD,0,1,IEO
242,2017,11.875,-9.375,FAD,0,3,IEO
243,2017,12.125,-9.375,FAD,0,2,IEO
244,2017,-5.125,-9.125,FAD,0,1,IEO
245,2017,-0.625,-9.125,FAD,0,1,IEO
246,2017,1.375,-9.125,FAD,0,1,IEO
247,2017,2.625,-9.125,FAD,0,1,IEO
248,2017,2.875,-9.125,FAD,0,1,IEO
249,2017,4.625,-9.125,FAD,0,1,IEO
250,2017,7.375,-9.125,FAD,0,1,IEO
251,2017,11.375,-9.125,FAD,0,5,IEO
252,2017,11.625,-9.125,FAD,0,1,IEO
253,2017,11.875,-9.125,FAD,0,1,IEO
254,2017,12.125,-9.125,FAD,0,3,IEO
255,2017,12.375,-9.125,FAD,0,2,IEO
256,2017,-5.125,-8.875,FAD,0,1,IEO
257,2017,2.875,-8.875,FAD,0,1,IEO
258,2017,9.875,-8.875,FAD,0,1,IEO
259,2017,10.125,-8.875,FAD,0,1,IEO
260,2017,11.125,-8.875,FAD,0,1,IEO
261,2017,12.375,-8.875,FAD,0,1,IEO
262,2017,12.625,-8.875,FAD,0,2,IEO
263,2017,-0.125,-8.625,FAD,0,1,IEO
264,2017,0.875,-8.625,FAD,0,1,IEO
265,2017,11.625,-8.625,FAD,0,1,IEO
266,2017,12.375,-8.625,FAD,0,1,IEO
267,2017,12.625,-8.625,FAD,0,1,IEO
268,2017,-1.875,-8.375,FAD,0,1,IEO
269,2017,0.625,-8.375,FAD,0,1,IEO
270,2017,1.375,-8.375,FAD,0,1,IEO
271,2017,3.125,-8.375,FAD,0,1,IEO
272,2017,6.375,-8.375,FAD,0,1,IEO
273,2017,7.875,-8.375,FAD,0,1,IEO
274,2017,11.125,-8.375,FAD,0,1,IEO
275,2017,11.375,-8.375,FAD,0,2,IEO
276,2017,12.375,-8.375,FAD,0,1,IEO
277,2017,-10.125,-8.125,FAD,0,1,IEO
278,2017,-6.625,-8.125,FAD,0,1,IEO
279,2017,-2.125,-8.125,FAD,0,1,IEO
280,2017,-1.625,-8.125,FAD,0,1,IEO
281,2017,0.375,-8.125,FAD,0,1,IEO
282,2017,0.875,-8.125,FAD,0,2,IEO
283,2017,5.375,-8.125,FAD,0,1,IEO
284,2017,5.625,-8.125,FAD,0,1,IEO
285,2017,11.125,-8.125,FAD,0,1,IEO
286,2017,11.375,-8.125,FAD,0,3,IEO
287,2017,11.875,-8.125,FAD,0,3,IEO
288,2017,12.125,-8.125,FAD,0,1,IEO
289,2017,12.625,-8.125,FAD,0,2,IEO
290,2017,-2.875,-7.875,FAD,0,1,IEO
291,2017,-2.375,-7.875,FAD,0,1,IEO
292,2017,1.125,-7.875,FAD,0,1,IEO
293,2017,2.375,-7.875,FAD,0,1,IEO
294,2017,2.625,-7.875,FAD,0,1,IEO
295,2017,5.375,-7.875,FAD,1,0,IEO
296,2017,6.125,-7.875,FAD,0,1,IEO
297,2017,6.375,-7.875,FAD,0,1,IEO
298,2017,10.375,-7.875,FAD,0,1,IEO
299,2017,11.125,-7.875,FAD,0,1,IEO
300,2017,11.625,-7.875,FAD,0,1,IEO
301,2017,12.125,-7.875,FAD,0,4,IEO
302,2017,12.375,-7.875,FAD,0,1,IEO
303,2017,12.625,-7.875,FAD,0,2,IEO
304,2017,-7.125,-7.625,FAD,0,1,IEO
305,2017,-4.625,-7.625,FAD,0,1,IEO
306,2017,-2.125,-7.625,FAD,0,1,IEO
307,2017,-0.875,-7.625,FAD,0,1,IEO
308,2017,-0.125,-7.625,FAD,0,1,IEO
309,2017,10.875,-7.625,FAD,0,1,IEO
310,2017,11.125,-7.625,FAD,1,3,IEO
311,2017,12.125,-7.625,FAD,0,1,IEO
312,2017,-23.625,-7.375,FAD,0,1,IEO
313,2017,-21.875,-7.375,FAD,0,1,IEO
314,2017,-5.875,-7.375,FAD,0,1,IEO
315,2017,-4.625,-7.375,FAD,0,1,IEO
316,2017,-3.875,-7.375,FAD,0,1,IEO
317,2017,-0.375,-7.375,FAD,0,1,IEO
318,2017,0.375,-7.375,FAD,0,1,IEO
319,2017,1.125,-7.375,FAD,0,1,IEO
320,2017,1.625,-7.375,FAD,0,1,IEO
321,2017,10.125,-7.375,FAD,0,2,IEO
322,2017,10.875,-7.375,FAD,0,1,IEO
323,2017,-7.625,-7.125,FAD,0,2,IEO
324,2017,-3.375,-7.125,FAD,0,1,IEO
325,2017,-3.125,-7.125,FAD,0,1,IEO
326,2017,-1.625,-7.125,FAD,0,1,IEO
327,2017,-0.375,-7.125,FAD,0,1,IEO
328,2017,0.625,-7.125,FAD,0,1,IEO
329,2017,0.875,-7.125,FAD,0,2,IEO
330,2017,1.125,-7.125,FAD,0,2,IEO
331,2017,1.875,-7.125,FAD,0,1,IEO
332,2017,2.875,-7.125,FAD,0,1,IEO
333,2017,11.125,-7.125,FAD,0,1,IEO
334,2017,11.875,-7.125,FAD,0,1,IEO
335,2017,-21.125,-6.875,FAD,0,1,IEO
336,2017,-2.625,-6.875,FAD,0,1,IEO
337,2017,-1.875,-6.875,FAD,0,1,IEO
338,2017,-1.625,-6.875,FAD,0,1,IEO
339,2017,-0.875,-6.875,FAD,0,1,IEO
340,2017,-0.125,-6.875,FAD,0,1,IEO
341,2017,0.625,-6.875,FAD,0,1,IEO
342,2017,1.125,-6.875,FAD,0,1,IEO
343,2017,2.125,-6.875,FAD,0,1,IEO
344,2017,4.125,-6.875,FAD,0,1,IEO
345,2017,-7.625,-6.625,FAD,0,1,IEO
346,2017,-5.125,-6.625,FAD,0,1,IEO
347,2017,-3.125,-6.625,FAD,0,1,IEO
348,2017,-2.875,-6.625,FAD,0,1,IEO
349,2017,-0.125,-6.625,FAD,0,1,IEO
350,2017,1.125,-6.625,FAD,0,1,IEO
351,2017,1.375,-6.625,FAD,0,1,IEO
352,2017,6.125,-6.625,FAD,0,1,IEO
353,2017,8.875,-6.625,FAD,0,1,IEO
354,2017,-10.625,-6.375,FAD,0,1,IEO
355,2017,-10.125,-6.375,FAD,0,1,IEO
356,2017,-7.875,-6.375,FAD,0,1,IEO
357,2017,-6.625,-6.375,FAD,0,1,IEO
358,2017,-6.125,-6.375,FAD,0,1,IEO
359,2017,-5.125,-6.375,FAD,0,1,IEO
360,2017,-4.375,-6.375,FAD,0,1,IEO
361,2017,-3.875,-6.375,FAD,0,1,IEO
362,2017,-3.625,-6.375,FAD,0,1,IEO
363,2017,3.625,-6.375,FAD,0,1,IEO
364,2017,6.125,-6.375,FAD,0,1,IEO
365,2017,-18.625,-6.125,FAD,0,1,IEO
366,2017,-7.125,-6.125,FAD,0,1,IEO
367,2017,-5.625,-6.125,FAD,0,1,IEO
368,2017,-5.125,-6.125,FAD,0,1,IEO
369,2017,-4.125,-6.125,FAD,0,1,IEO
370,2017,-2.125,-6.125,FAD,0,1,IEO
371,2017,-0.375,-6.125,FAD,0,1,IEO
372,2017,-0.125,-6.125,FAD,0,1,IEO
373,2017,1.125,-6.125,FAD,0,2,IEO
374,2017,3.125,-6.125,FAD,0,1,IEO
375,2017,4.375,-6.125,FAD,0,1,IEO
376,2017,-22.125,-5.875,FAD,0,1,IEO
377,2017,-10.875,-5.875,FAD,0,1,IEO
378,2017,-8.375,-5.875,FAD,0,1,IEO
379,2017,-8.125,-5.875,FAD,0,1,IEO
380,2017,-7.375,-5.875,FAD,0,1,IEO
381,2017,-5.625,-5.875,FAD,0,1,IEO
382,2017,-4.875,-5.875,FAD,0,1,IEO
383,2017,-4.625,-5.875,FAD,0,1,IEO
384,2017,-0.625,-5.875,FAD,0,1,IEO
385,2017,0.125,-5.875,FAD,0,1,IEO
386,2017,2.875,-5.875,FAD,0,1,IEO
387,2017,-26.375,-5.625,FAD,0,1,IEO
388,2017,-18.375,-5.625,FAD,0,1,IEO
389,2017,-10.125,-5.625,FAD,0,1,IEO
390,2017,-5.125,-5.625,FAD,0,1,IEO
391,2017,-3.125,-5.625,FAD,0,1,IEO
392,2017,0.375,-5.625,FAD,1,0,IEO
393,2017,1.875,-5.625,FAD,0,1,IEO
394,2017,2.125,-5.625,FAD,0,2,IEO
395,2017,6.375,-5.625,FAD,0,1,IEO
396,2017,-22.125,-5.375,FAD,0,1,IEO
397,2017,-18.625,-5.375,FAD,0,1,IEO
398,2017,-11.375,-5.375,FAD,0,2,IEO
399,2017,-10.875,-5.375,FAD,0,1,IEO
400,2017,-7.625,-5.375,FAD,0,1,IEO
401,2017,-6.875,-5.375,FAD,0,1,IEO
402,2017,-5.125,-5.375,FAD,0,1,IEO
403,2017,-1.375,-5.375,FAD,0,1,IEO
404,2017,-0.125,-5.375,FAD,0,1,IEO
405,2017,5.375,-5.375,FAD,0,0,IEO
406,2017,-23.625,-5.125,FAD,0,1,IEO
407,2017,-23.375,-5.125,FAD,0,1,IEO
408,2017,-11.875,-5.125,FAD,1,0,IEO
409,2017,-8.125,-5.125,FAD,0,1,IEO
410,2017,-3.125,-5.125,FAD,0,1,IEO
411,2017,-1.625,-5.125,FAD,0,1,IEO
412,2017,-1.375,-5.125,FAD,0,1,IEO
413,2017,-1.125,-5.125,FAD,0,1,IEO
414,2017,-0.375,-5.125,FAD,0,2,IEO
415,2017,1.125,-5.125,FAD,0,1,IEO
416,2017,2.375,-5.125,FAD,1,0,IEO
417,2017,4.125,-5.125,FAD,0,1,IEO
418,2017,-26.875,-4.875,FAD,0,1,IEO
419,2017,-26.375,-4.875,FAD,0,1,IEO
420,2017,-21.875,-4.875,FAD,0,1,IEO
421,2017,-21.625,-4.875,FAD,0,1,IEO
422,2017,-20.875,-4.875,FAD,0,7,IEO
423,2017,-19.875,-4.875,FAD,0,2,IEO
424,2017,-19.375,-4.875,FAD,0,1,IEO
425,2017,-11.375,-4.875,FAD,0,1,IEO
426,2017,-9.625,-4.875,FAD,0,1,IEO
427,2017,-8.625,-4.875,FAD,0,1,IEO
428,2017,-7.625,-4.875,FAD,0,1,IEO
429,2017,-7.375,-4.875,FAD,0,1,IEO
430,2017,-3.375,-4.875,FAD,0,1,IEO
431,2017,-1.375,-4.875,FAD,0,1,IEO
432,2017,-0.625,-4.875,FAD,0,1,IEO
433,2017,0.125,-4.875,FAD,0,1,IEO
434,2017,3.875,-4.875,FAD,0,1,IEO
435,2017,-23.875,-4.625,FAD,0,1,IEO
436,2017,-20.875,-4.625,FAD,0,1,IEO
437,2017,-15.375,-4.625,FAD,0,1,IEO
438,2017,-12.875,-4.625,FAD,1,0,IEO
439,2017,-6.625,-4.625,FAD,0,1,IEO
440,2017,-0.625,-4.625,FAD,0,1,IEO
441,2017,-0.125,-4.625,FAD,0,2,IEO
442,2017,1.875,-4.625,FAD,1,0,IEO
443,2017,-23.125,-4.375,FAD,0,1,IEO
444,2017,-16.375,-4.375,FAD,0,1,IEO
445,2017,-11.125,-4.375,FAD,0,1,IEO
446,2017,-6.625,-4.375,FAD,0,1,IEO
447,2017,-3.125,-4.375,FAD,0,1,IEO
448,2017,0.625,-4.375,FAD,0,1,IEO
449,2017,2.875,-4.375,FAD,0,1,IEO
450,2017,-28.875,-4.125,FAD,0,1,IEO
451,2017,-27.875,-4.125,FAD,0,1,IEO
452,2017,-26.125,-4.125,FAD,0,1,IEO
453,2017,-16.875,-4.125,FAD,0,1,IEO
454,2017,-10.625,-4.125,FAD,0,1,IEO
455,2017,-8.125,-4.125,FAD,0,1,IEO
456,2017,-7.125,-4.125,FAD,0,1,IEO
457,2017,-4.625,-4.125,FAD,0,1,IEO
458,2017,-0.125,-4.125,FAD,0,1,IEO
459,2017,1.625,-4.125,FAD,0,1,IEO
460,2017,1.875,-4.125,FAD,0,2,IEO
461,2017,-28.625,-3.875,FAD,0,1,IEO
462,2017,-20.875,-3.875,FAD,0,1,IEO
463,2017,-19.875,-3.875,FAD,0,3,IEO
464,2017,-16.625,-3.875,FAD,0,1,IEO
465,2017,-14.875,-3.875,FAD,0,1,IEO
466,2017,-4.125,-3.875,FAD,0,1,IEO
467,2017,-27.125,-3.625,FAD,0,1,IEO
468,2017,-23.125,-3.625,FAD,0,1,IEO
469,2017,-21.625,-3.625,FAD,0,1,IEO
470,2017,-15.625,-3.625,FAD,0,1,IEO
471,2017,-15.125,-3.625,FAD,0,1,IEO
472,2017,-8.125,-3.625,FAD,0,1,IEO
473,2017,-7.625,-3.625,FAD,0,1,IEO
474,2017,-2.375,-3.625,FAD,0,1,IEO
475,2017,1.875,-3.625,FAD,0,1,IEO
476,2017,-28.875,-3.375,FAD,0,1,IEO
477,2017,-27.625,-3.375,FAD,0,1,IEO
478,2017,-21.625,-3.375,FAD,0,1,IEO
479,2017,-18.125,-3.375,FAD,0,1,IEO
480,2017,-8.625,-3.375,FAD,0,1,IEO
481,2017,-1.375,-3.375,FAD,0,1,IEO
482,2017,-27.625,-3.125,FAD,0,1,IEO
483,2017,-26.875,-3.125,FAD,0,1,IEO
484,2017,-21.375,-3.125,FAD,0,1,IEO
485,2017,-18.125,-3.125,FAD,0,1,IEO
486,2017,-16.875,-3.125,FAD,0,1,IEO
487,2017,-15.125,-3.125,FAD,0,1,IEO
488,2017,-10.875,-3.125,FAD,0,1,IEO
489,2017,-9.375,-3.125,FAD,0,1,IEO
490,2017,-2.125,-3.125,FAD,0,1,IEO
491,2017,1.125,-3.125,FAD,0,1,IEO
492,2017,-26.625,-2.875,FAD,0,2,IEO
493,2017,-20.875,-2.875,FAD,0,1,IEO
494,2017,-14.875,-2.875,FAD,0,1,IEO
495,2017,-9.875,-2.875,FAD,0,1,IEO
496,2017,-8.375,-2.875,FAD,0,1,IEO
497,2017,-7.375,-2.875,FAD,0,1,IEO
498,2017,-6.375,-2.875,FAD,0,1,IEO
499,2017,-5.125,-2.875,FAD,0,1,IEO
500,2017,-2.875,-2.875,FAD,0,1,IEO
501,2017,-1.875,-2.875,FAD,0,1,IEO
502,2017,0.875,-2.875,FAD,0,2,IEO
503,2017,-27.125,-2.625,FAD,0,1,IEO
504,2017,-26.625,-2.625,FAD,0,1,IEO
505,2017,-18.625,-2.625,FAD,0,1,IEO
506,2017,-8.625,-2.625,FAD,0,1,IEO
507,2017,-4.375,-2.625,FAD,0,1,IEO
508,2017,-8.375,-2.375,FAD,0,2,IEO
509,2017,-2.625,-2.375,FAD,0,1,IEO
510,2017,-1.625,-2.375,FAD,0,1,IEO
511,2017,-18.875,-2.125,FAD,0,1,IEO
512,2017,-17.125,-2.125,FAD,0,1,IEO
513,2017,-13.625,-2.125,FAD,0,1,IEO
514,2017,-10.625,-2.125,FAD,0,1,IEO
515,2017,-9.625,-2.125,FAD,0,1,IEO
516,2017,-8.875,-2.125,FAD,0,3,IEO
517,2017,-8.625,-2.125,FAD,0,1,IEO
518,2017,-7.875,-2.125,FAD,0,1,IEO
519,2017,-1.625,-2.125,FAD,0,1,IEO
520,2017,-26.875,-1.875,FAD,0,1,IEO
521,2017,-25.375,-1.875,FAD,0,1,IEO
522,2017,-16.125,-1.875,FAD,0,1,IEO
523,2017,-15.875,-1.875,FAD,0,1,IEO
524,2017,-13.625,-1.875,FAD,0,1,IEO
525,2017,-9.125,-1.875,FAD,0,1,IEO
526,2017,-4.375,-1.875,FAD,0,1,IEO
527,2017,-3.875,-1.875,FAD,0,1,IEO
528,2017,-3.125,-1.875,FAD,0,1,IEO
529,2017,-1.875,-1.875,FAD,0,1,IEO
